Filename,start_date,end_date,mid_date,POINT_1_VELOCITY,POINT_2_VELOCITY,POINT_3_VELOCITY,POINT_4_VELOCITY,POINT_5_VELOCITY,POINT_6_VELOCITY,POINT_7_VELOCITY
2020-08-31_2020-09-12_S1A_S1A.tif,2020-08-31,2020-09-12,2020/09/06,11070.0,,,,3276.0,1705.0,785.0
2021-10-31_2021-11-06_S1B_S1A_T2.tif,2021-10-31,2021-11-06,2021/11/03,10856.0,,,4482.0,3769.0,1902.0,1028.0
2020-08-22_2020-09-03_S1B_S1B.tif,2020-08-22,2020-09-03,2020/08/28,,,,,3329.0,1787.0,
2019-02-01_2019-02-07_S1B_S1A_T2.tif,2019-02-01,2019-02-07,2019/02/04,,,,,,,
2019-03-07_2019-03-19_S1A_S1A.tif,2019-03-07,2019-03-19,2019/03/13,,,,,,1560.0,
2021-01-17_2021-01-29_S1A_S1A.tif,2021-01-17,2021-01-29,2021/01/23,,,,4087.0,3422.0,1714.0,871.0
2021-06-18_2021-06-24_S1B_S1A_T2.tif,2021-06-18,2021-06-24,2021/06/21,,,,,,,
2020-07-11_2020-07-23_S1A_S1A_T2.tif,2020-07-11,2020-07-23,2020/07/17,,,,,,,
2021-04-15_2021-04-27_S1B_S1B.tif,2021-04-15,2021-04-27,2021/04/21,,,,,,,
2019-08-24_2019-08-30_S1B_S1A.tif,2019-08-24,2019-08-30,2019/08/27,,,,,,,
2019-10-06_2019-10-18_S1B_S1B_T2.tif,2019-10-06,2019-10-18,2019/10/12,,,5600.0,,3110.0,1511.0,802.0
2020-05-09_2020-05-21_S1B_S1B.tif,2020-05-09,2020-05-21,2020/05/15,,,,,,,
2019-02-07_2019-02-19_S1A_S1A.tif,2019-02-07,2019-02-19,2019/02/13,,,,,2825.0,1479.0,761.0
2020-10-18_2020-10-30_S1A_S1A.tif,2020-10-18,2020-10-30,2020/10/24,,,6174.0,4188.0,3430.0,1792.0,861.0
2019-09-09_2019-09-21_S1B_S1B_T2.tif,2019-09-09,2019-09-21,2019/09/15,,,,,,,
2021-05-25_2021-06-06_S1B_S1B.tif,2021-05-25,2021-06-06,2021/05/31,,,,4301.0,,1834.0,
2020-12-08_2020-12-14_S1B_S1A_T2.tif,2020-12-08,2020-12-14,2020/12/11,,,,,,,
2018-09-05_2018-09-11_S1B_S1A.tif,2018-09-05,2018-09-11,2018/09/08,9343.0,6998.0,5013.0,3366.0,2684.0,1418.0,989.0
2019-07-17_2019-07-29_S1A_S1A_T2.tif,2019-07-17,2019-07-29,2019/07/23,,,,,,,
2020-03-13_2020-03-25_S1A_S1A_T2.tif,2020-03-13,2020-03-25,2020/03/19,,,,,,,
2022-08-26_2022-09-07_S1A_S1A.tif,2022-08-26,2022-09-07,2022/09/01,,,5966.0,3944.0,3393.0,1807.0,873.0
2020-09-16_2020-09-28_S1B_S1B.tif,2020-09-16,2020-09-28,2020/09/22,,,,,,,
2020-08-18_2020-08-24_S1B_S1A.tif,2020-08-18,2020-08-24,2020/08/21,,,,,,,
2019-02-14_2019-02-26_S1A_S1A.tif,2019-02-14,2019-02-26,2019/02/20,,,,,2645.0,1565.0,757.0
2021-04-10_2021-04-22_S1B_S1B.tif,2021-04-10,2021-04-22,2021/04/16,,,,,,,
2019-04-16_2019-04-28_S1B_S1B.tif,2019-04-16,2019-04-28,2019/04/22,,,,,,,
2019-11-04_2019-11-16_S1B_S1B_T2.tif,2019-11-04,2019-11-16,2019/11/10,,,5509.0,,3086.0,1656.0,781.0
2019-05-24_2019-06-05_S1B_S1B_T2.tif,2019-05-24,2019-06-05,2019/05/30,,,,,,,
2019-02-23_2019-03-07_S1A_S1A_T2.tif,2019-02-23,2019-03-07,2019/03/01,,,,,,,
2021-03-29_2021-04-10_S1B_S1B_T2.tif,2021-03-29,2021-04-10,2021/04/04,,,,3941.0,3493.0,1800.0,
2021-06-30_2021-07-12_S1B_S1B.tif,2021-06-30,2021-07-12,2021/07/06,,,,4505.0,3595.0,1866.0,795.0
2021-06-26_2021-07-02_S1B_S1A_T2.tif,2021-06-26,2021-07-02,2021/06/29,14507.0,10412.0,7139.0,4643.0,3701.0,1910.0,837.0
2021-09-06_2021-09-18_S1B_S1B.tif,2021-09-06,2021-09-18,2021/09/12,,,,,,,
2020-09-28_2020-10-10_S1B_S1B.tif,2020-09-28,2020-10-10,2020/10/04,,,,,,,
2020-04-24_2020-04-30_S1B_S1A_T2.tif,2020-04-24,2020-04-30,2020/04/27,,,,,,,
2019-11-28_2019-12-04_S1B_S1A.tif,2019-11-28,2019-12-04,2019/12/01,,,,,,,
2020-02-15_2020-02-21_S1B_S1A_T2.tif,2020-02-15,2020-02-21,2020/02/18,,,,3551.0,2934.0,1535.0,661.0
2020-04-13_2020-04-25_S1B_S1B.tif,2020-04-13,2020-04-25,2020/04/19,,,,,,,
2018-04-17_2018-04-29_S1A_S1A.tif,2018-04-17,2018-04-29,2018/04/23,,,,,3071.0,1774.0,838.0
2018-07-30_2018-08-11_S1A_S1A.tif,2018-07-30,2018-08-11,2018/08/05,,,4669.0,3182.0,2785.0,1535.0,813.0
2021-09-13_2021-09-19_S1B_S1A_T2.tif,2021-09-13,2021-09-19,2021/09/16,12331.0,9317.0,6746.0,4420.0,3736.0,1873.0,982.0
2020-09-30_2020-10-06_S1B_S1A.tif,2020-09-30,2020-10-06,2020/10/03,,,,,,,
2021-01-15_2021-01-27_S1A_S1A.tif,2021-01-15,2021-01-27,2021/01/21,,,,,,,
2019-06-17_2019-06-29_S1B_S1B_T2.tif,2019-06-17,2019-06-29,2019/06/23,,,,,,,
2021-12-28_2022-01-09_S1A_S1A.tif,2021-12-28,2022-01-09,2022/01/03,,,,,3525.0,1898.0,
2019-10-11_2019-10-23_S1B_S1B_T2.tif,2019-10-11,2019-10-23,2019/10/17,9529.0,,5502.0,,3147.0,1553.0,748.0
2018-07-04_2018-07-10_S1B_S1A.tif,2018-07-04,2018-07-10,2018/07/07,,5368.0,,3189.0,2789.0,1713.0,728.0
2020-09-16_2020-09-28_S1B_S1B_T2.tif,2020-09-16,2020-09-28,2020/09/22,,,,,,,
2018-06-10_2018-06-16_S1B_S1A_T2.tif,2018-06-10,2018-06-16,2018/06/13,,,,,,,
2019-10-28_2019-11-09_S1B_S1B.tif,2019-10-28,2019-11-09,2019/11/03,,,,,,,
2018-08-21_2018-09-02_S1B_S1B.tif,2018-08-21,2018-09-02,2018/08/27,,,,3399.0,2818.0,1741.0,
2019-09-12_2019-09-18_S1B_S1A_T2.tif,2019-09-12,2019-09-18,2019/09/15,9978.0,7304.0,5486.0,3624.0,2900.0,1634.0,738.0
2019-08-16_2019-08-28_S1B_S1B.tif,2019-08-16,2019-08-28,2019/08/22,,,,,2888.0,1602.0,
2021-06-14_2021-06-20_S1B_S1A.tif,2021-06-14,2021-06-20,2021/06/17,,,,,,,
2020-07-06_2020-07-18_S1B_S1B.tif,2020-07-06,2020-07-18,2020/07/12,,,,,,,
2021-07-18_2021-07-30_S1A_S1A.tif,2021-07-18,2021-07-30,2021/07/24,,,,4701.0,3826.0,2028.0,886.0
2020-09-09_2020-09-21_S1A_S1A.tif,2020-09-09,2020-09-21,2020/09/15,10515.0,,,,3222.0,1704.0,
2019-12-02_2019-12-08_S1B_S1A.tif,2019-12-02,2019-12-08,2019/12/05,,,,3568.0,2963.0,1659.0,724.0
2020-12-18_2020-12-24_S1B_S1A.tif,2020-12-18,2020-12-24,2020/12/21,10716.0,8277.0,,4194.0,3388.0,2031.0,838.0
2019-07-29_2019-08-10_S1A_S1A_T2.tif,2019-07-29,2019-08-10,2019/08/04,,,,,,,
2019-07-24_2019-08-05_S1B_S1B.tif,2019-07-24,2019-08-05,2019/07/30,,,,,,,
2020-05-02_2020-05-14_S1B_S1B.tif,2020-05-02,2020-05-14,2020/05/08,,,,,,,
2020-09-18_2020-09-24_S1B_S1A_T2.tif,2020-09-18,2020-09-24,2020/09/21,11021.0,,6205.0,4004.0,3651.0,1757.0,838.0
2021-07-06_2021-07-18_S1A_S1A.tif,2021-07-06,2021-07-18,2021/07/12,,,,4643.0,3628.0,1892.0,887.0
2020-11-05_2020-11-11_S1B_S1A_T2.tif,2020-11-05,2020-11-11,2020/11/08,,,6062.0,4169.0,3385.0,1794.0,929.0
2019-03-01_2019-03-07_S1B_S1A_T2.tif,2019-03-01,2019-03-07,2019/03/04,,,,,,,
2022-09-23_2022-10-05_S1A_S1A.tif,2022-09-23,2022-10-05,2022/09/29,,,,,3220.0,1758.0,
2019-04-27_2019-05-09_S1A_S1A.tif,2019-04-27,2019-05-09,2019/05/03,,,,,,1436.0,
2020-04-03_2020-04-15_S1B_S1B.tif,2020-04-03,2020-04-15,2020/04/09,,,,,,,
2020-07-05_2020-07-11_S1B_S1A_T2.tif,2020-07-05,2020-07-11,2020/07/08,,,,,,,
2019-04-08_2019-04-20_S1A_S1A.tif,2019-04-08,2019-04-20,2019/04/14,,,,,,1445.0,742.0
2020-02-24_2020-03-07_S1B_S1B_T2.tif,2020-02-24,2020-03-07,2020/03/01,,,,,,,
2021-05-02_2021-05-14_S1B_S1B.tif,2021-05-02,2021-05-14,2021/05/08,,,,,,,
2021-08-05_2021-08-11_S1B_S1A_T2.tif,2021-08-05,2021-08-11,2021/08/08,,,,,,,
2018-09-14_2018-09-20_S1B_S1A.tif,2018-09-14,2018-09-20,2018/09/17,8748.0,6568.0,,,2824.0,1658.0,760.0
2021-06-06_2021-06-18_S1B_S1B_T2.tif,2021-06-06,2021-06-18,2021/06/12,,,,,,,
2021-06-24_2021-07-06_S1A_S1A_T2.tif,2021-06-24,2021-07-06,2021/06/30,,,,,,,
2022-06-10_2022-06-22_S1A_S1A.tif,2022-06-10,2022-06-22,2022/06/16,,,,,,1818.0,844.0
2018-07-01_2018-07-13_S1A_S1A.tif,2018-07-01,2018-07-13,2018/07/07,,,4315.0,3154.0,2768.0,1586.0,809.0
2021-03-22_2021-04-03_S1B_S1B_T2.tif,2021-03-22,2021-04-03,2021/03/28,,,,,,1723.0,827.0
2020-03-31_2020-04-06_S1B_S1A.tif,2020-03-31,2020-04-06,2020/04/03,,,,3234.0,,1230.0,747.0
2021-08-01_2021-08-13_S1B_S1B_T2.tif,2021-08-01,2021-08-13,2021/08/07,,,7071.0,4625.0,3835.0,1987.0,952.0
2021-03-22_2021-03-28_S1B_S1A.tif,2021-03-22,2021-03-28,2021/03/25,,,,,,,
2020-07-30_2020-08-11_S1B_S1B.tif,2020-07-30,2020-08-11,2020/08/05,,,,,,,
2019-07-19_2019-07-25_S1B_S1A.tif,2019-07-19,2019-07-25,2019/07/22,,,,,,,
2021-09-10_2021-09-16_S1B_S1A.tif,2021-09-10,2021-09-16,2021/09/13,12190.0,,6543.0,4351.0,3597.0,1883.0,719.0
2019-07-11_2019-07-17_S1B_S1A_T2.tif,2019-07-11,2019-07-17,2019/07/14,,,,,,,
2020-06-19_2020-06-25_S1B_S1A.tif,2020-06-19,2020-06-25,2020/06/22,,,,,,,
2019-06-11_2019-06-23_S1A_S1A_T2.tif,2019-06-11,2019-06-23,2019/06/17,,,,,,,
2020-06-26_2020-07-08_S1B_S1B_T2.tif,2020-06-26,2020-07-08,2020/07/02,,,5856.0,3802.0,3228.0,1762.0,784.0
2019-10-23_2019-10-29_S1B_S1A_T2.tif,2019-10-23,2019-10-29,2019/10/26,,,5574.0,3659.0,3074.0,1511.0,953.0
2021-03-26_2021-04-01_S1B_S1A_T2.tif,2021-03-26,2021-04-01,2021/03/29,,,,,,,
2018-08-15_2018-08-27_S1A_S1A_T2.tif,2018-08-15,2018-08-27,2018/08/21,,,,,,,
2019-10-06_2019-10-12_S1B_S1A_T2.tif,2019-10-06,2019-10-12,2019/10/09,9682.0,,5612.0,,3086.0,1730.0,749.0
2021-08-13_2021-08-19_S1B_S1A.tif,2021-08-13,2021-08-19,2021/08/16,,,,,,,
2021-12-06_2021-12-12_S1B_S1A_T2.tif,2021-12-06,2021-12-12,2021/12/09,9404.0,,6077.0,4380.0,3855.0,1945.0,857.0
2021-07-15_2021-07-21_S1B_S1A.tif,2021-07-15,2021-07-21,2021/07/18,,,,,,,
2018-03-30_2018-04-05_S1B_S1A_T2.tif,2018-03-30,2018-04-05,2018/04/02,,,,,,,
2020-01-07_2020-01-13_S1B_S1A_T2.tif,2020-01-07,2020-01-13,2020/01/10,,,,,,,
2019-11-11_2019-11-17_S1B_S1A_T2.tif,2019-11-11,2019-11-17,2019/11/14,,,5438.0,3650.0,3226.0,1622.0,1160.0
2018-09-29_2018-10-05_S1B_S1A.tif,2018-09-29,2018-10-05,2018/10/02,8708.0,,5162.0,3308.0,2776.0,1764.0,828.0
2020-03-10_2020-03-22_S1B_S1B.tif,2020-03-10,2020-03-22,2020/03/16,,,,,,,
2022-05-26_2022-06-07_S1A_S1A.tif,2022-05-26,2022-06-07,2022/06/01,8554.0,,,3834.0,,1809.0,
2018-05-05_2018-05-11_S1B_S1A_T2.tif,2018-05-05,2018-05-11,2018/05/08,,,,,,,
2019-04-02_2019-04-08_S1B_S1A_T2.tif,2019-04-02,2019-04-08,2019/04/05,,,4726.0,,2757.0,1503.0,691.0
2019-09-24_2019-10-06_S1B_S1B.tif,2019-09-24,2019-10-06,2019/09/30,,,,,,,
2021-07-15_2021-07-21_S1B_S1A_T2.tif,2021-07-15,2021-07-21,2021/07/18,14917.0,10669.0,7524.0,5010.0,4216.0,2094.0,1020.0
2019-08-12_2019-08-24_S1B_S1B.tif,2019-08-12,2019-08-24,2019/08/18,,,,,,,
2021-10-05_2021-10-17_S1B_S1B.tif,2021-10-05,2021-10-17,2021/10/11,,,,,,,
2019-05-24_2019-05-30_S1B_S1A.tif,2019-05-24,2019-05-30,2019/05/27,8292.0,,,,2821.0,1599.0,794.0
2020-02-21_2020-03-04_S1A_S1A.tif,2020-02-21,2020-03-04,2020/02/27,,,,,2884.0,1527.0,773.0
2019-06-05_2019-06-17_S1B_S1B.tif,2019-06-05,2019-06-17,2019/06/11,,,,,2906.0,1623.0,
2021-10-10_2021-10-22_S1A_S1A_T2.tif,2021-10-10,2021-10-22,2021/10/16,,,,,,,
2019-07-26_2019-08-01_S1B_S1A.tif,2019-07-26,2019-08-01,2019/07/29,,,,,,,
2020-05-02_2020-05-08_S1B_S1A_T2.tif,2020-05-02,2020-05-08,2020/05/05,7560.0,6138.0,,3254.0,2799.0,1530.0,858.0
2018-09-05_2018-09-17_S1B_S1B.tif,2018-09-05,2018-09-17,2018/09/11,8969.0,,,,2933.0,1578.0,767.0
2020-03-31_2020-04-12_S1B_S1B_T2.tif,2020-03-31,2020-04-12,2020/04/06,,,,,,,
2020-05-30_2020-06-05_S1B_S1A_T2.tif,2020-05-30,2020-06-05,2020/06/02,,,,,,,
2019-09-21_2019-09-27_S1B_S1A.tif,2019-09-21,2019-09-27,2019/09/24,,7464.0,5335.0,3614.0,2828.0,1667.0,847.0
2020-01-10_2020-01-16_S1B_S1A_T2.tif,2020-01-10,2020-01-16,2020/01/13,,,4849.0,,3036.0,1669.0,751.0
2022-03-15_2022-03-27_S1A_S1A_T2.tif,2022-03-15,2022-03-27,2022/03/21,,,,,,,
2019-04-20_2019-05-02_S1A_S1A.tif,2019-04-20,2019-05-02,2019/04/26,,,,3163.0,,1440.0,738.0
2020-05-24_2020-06-05_S1A_S1A_T2.tif,2020-05-24,2020-06-05,2020/05/30,,,,,,,
2022-11-10_2022-11-22_S1A_S1A.tif,2022-11-10,2022-11-22,2022/11/16,,,,4044.0,3474.0,1777.0,
2019-04-21_2019-04-27_S1B_S1A_T2.tif,2019-04-21,2019-04-27,2019/04/24,,,4581.0,3293.0,,1455.0,771.0
2020-05-14_2020-05-26_S1B_S1B_T2.tif,2020-05-14,2020-05-26,2020/05/20,8110.0,,,,,1577.0,
2019-05-12_2019-05-18_S1B_S1A_T2.tif,2019-05-12,2019-05-18,2019/05/15,,,,,,,
2018-01-17_2018-01-23_S1B_S1A_T2.tif,2018-01-17,2018-01-23,2018/01/20,,,,,,,
2019-02-17_2019-03-01_S1B_S1B.tif,2019-02-17,2019-03-01,2019/02/23,,,,,,1651.0,728.0
2021-08-08_2021-08-20_S1B_S1B.tif,2021-08-08,2021-08-20,2021/08/14,,,,,,,
2021-01-25_2021-01-31_S1B_S1A_T2.tif,2021-01-25,2021-01-31,2021/01/28,,,,,,,
2020-04-20_2020-04-26_S1B_S1A_T2.tif,2020-04-20,2020-04-26,2020/04/23,7113.0,,,,2624.0,1687.0,944.0
2018-11-04_2018-11-10_S1B_S1A.tif,2018-11-04,2018-11-10,2018/11/07,,,4831.0,3433.0,2837.0,1617.0,831.0
2020-05-26_2020-06-07_S1B_S1B.tif,2020-05-26,2020-06-07,2020/06/01,,,,,,,
2021-05-09_2021-05-15_S1B_S1A.tif,2021-05-09,2021-05-15,2021/05/12,,,,,,,
2018-08-09_2018-08-21_S1B_S1B_T2.tif,2018-08-09,2018-08-21,2018/08/15,,,,,,,
2020-03-31_2020-04-12_S1B_S1B.tif,2020-03-31,2020-04-12,2020/04/06,,,,,2904.0,1777.0,758.0
2019-04-02_2019-04-14_S1B_S1B_T2.tif,2019-04-02,2019-04-14,2019/04/08,,,,,,1428.0,725.0
2020-10-03_2020-10-15_S1A_S1A.tif,2020-10-03,2020-10-15,2020/10/09,10921.0,,,,3272.0,1572.0,801.0
2019-08-31_2019-09-12_S1B_S1B_T2.tif,2019-08-31,2019-09-12,2019/09/06,9985.0,,5476.0,3614.0,2999.0,1524.0,762.0
2021-10-05_2021-10-17_S1B_S1B_T2.tif,2021-10-05,2021-10-17,2021/10/11,,,,,,,
2021-03-08_2021-03-20_S1A_S1A.tif,2021-03-08,2021-03-20,2021/03/14,,,,,,1793.0,
2019-06-05_2019-06-17_S1B_S1B_T2.tif,2019-06-05,2019-06-17,2019/06/11,,,,,,,
2018-07-28_2018-08-03_S1B_S1A.tif,2018-07-28,2018-08-03,2018/07/31,7746.0,5801.0,4302.0,,2796.0,1624.0,773.0
2020-05-27_2020-06-08_S1A_S1A.tif,2020-05-27,2020-06-08,2020/06/02,,,5091.0,3429.0,2986.0,1525.0,774.0
2022-09-23_2022-10-05_S1A_S1A_T2.tif,2022-09-23,2022-10-05,2022/09/29,,,,,,,
2021-10-04_2021-10-16_S1B_S1B.tif,2021-10-04,2021-10-16,2021/10/10,11813.0,,,,3718.0,2143.0,
2018-04-11_2018-04-23_S1B_S1B.tif,2018-04-11,2018-04-23,2018/04/17,,,,,,1579.0,
2021-01-03_2021-01-09_S1B_S1A.tif,2021-01-03,2021-01-09,2021/01/06,,,,,,,692.0
2022-07-25_2022-08-06_S1A_S1A.tif,2022-07-25,2022-08-06,2022/07/31,,,,,,1860.0,
2019-08-04_2019-08-10_S1B_S1A.tif,2019-08-04,2019-08-10,2019/08/07,9567.0,,4855.0,3384.0,2884.0,1611.0,800.0
2018-10-11_2018-10-17_S1B_S1A.tif,2018-10-11,2018-10-17,2018/10/14,,,5140.0,3344.0,2661.0,1618.0,777.0
2020-03-16_2020-03-28_S1A_S1A.tif,2020-03-16,2020-03-28,2020/03/22,,,,,2914.0,1487.0,738.0
2021-03-20_2021-04-01_S1A_S1A.tif,2021-03-20,2021-04-01,2021/03/26,,,,4056.0,3309.0,1789.0,
2022-03-11_2022-03-23_S1A_S1A.tif,2022-03-11,2022-03-23,2022/03/17,,,,,3414.0,1639.0,872.0
2020-08-06_2020-08-12_S1B_S1A.tif,2020-08-06,2020-08-12,2020/08/09,,,,,,,
2019-08-25_2019-09-06_S1A_S1A.tif,2019-08-25,2019-09-06,2019/08/31,,,,,3075.0,1590.0,747.0
2019-03-25_2019-03-31_S1B_S1A.tif,2019-03-25,2019-03-31,2019/03/28,,,,,,1527.0,733.0
2019-03-13_2019-03-19_S1B_S1A_T2.tif,2019-03-13,2019-03-19,2019/03/16,,,,,,,
2021-01-04_2021-01-10_S1B_S1A_T2.tif,2021-01-04,2021-01-10,2021/01/07,10698.0,,6133.0,4168.0,3356.0,1711.0,875.0
2019-10-28_2019-11-09_S1B_S1B_T2.tif,2019-10-28,2019-11-09,2019/11/03,,,,,,,
2018-06-30_2018-07-12_S1B_S1B.tif,2018-06-30,2018-07-12,2018/07/06,7163.0,,4471.0,3144.0,,1507.0,780.0
2021-06-02_2021-06-14_S1B_S1B.tif,2021-06-02,2021-06-14,2021/06/08,,,,,,,
2020-08-22_2020-08-28_S1B_S1A_T2.tif,2020-08-22,2020-08-28,2020/08/25,,,,,,,
2021-08-11_2021-08-23_S1A_S1A.tif,2021-08-11,2021-08-23,2021/08/17,,,,,3774.0,2055.0,930.0
2018-12-07_2018-12-13_S1B_S1A.tif,2018-12-07,2018-12-13,2018/12/10,,,4474.0,3333.0,2508.0,1409.0,818.0
2020-03-04_2020-03-16_S1A_S1A.tif,2020-03-04,2020-03-16,2020/03/10,7192.0,,,,2967.0,1657.0,809.0
2022-02-03_2022-02-15_S1A_S1A_T2.tif,2022-02-03,2022-02-15,2022/02/09,,,,,,,
2020-12-30_2021-01-05_S1B_S1A_T2.tif,2020-12-30,2021-01-05,2021/01/02,,,,,,,
2021-07-24_2021-07-30_S1B_S1A_T2.tif,2021-07-24,2021-07-30,2021/07/27,,,,,,,
2019-05-20_2019-06-01_S1B_S1B.tif,2019-05-20,2019-06-01,2019/05/26,,,,,,,
2018-10-20_2018-10-26_S1B_S1A_T2.tif,2018-10-20,2018-10-26,2018/10/23,,,,,,,
2019-05-21_2019-06-02_S1A_S1A.tif,2019-05-21,2019-06-02,2019/05/27,,,,,,1541.0,791.0
2018-10-16_2018-10-28_S1B_S1B.tif,2018-10-16,2018-10-28,2018/10/22,,,5048.0,3398.0,2940.0,1558.0,752.0
2021-10-04_2021-10-16_S1B_S1B_T2.tif,2021-10-04,2021-10-16,2021/10/10,,,,,,,
2020-01-22_2020-01-28_S1B_S1A_T2.tif,2020-01-22,2020-01-28,2020/01/25,7561.0,,5070.0,3328.0,3143.0,1595.0,721.0
2019-08-28_2019-09-03_S1B_S1A_T2.tif,2019-08-28,2019-09-03,2019/08/31,,,,,,,
2021-08-25_2021-09-06_S1B_S1B.tif,2021-08-25,2021-09-06,2021/08/31,,,,,,,
2020-08-25_2020-09-06_S1B_S1B.tif,2020-08-25,2020-09-06,2020/08/31,,,,,,,
2018-03-18_2018-03-30_S1B_S1B.tif,2018-03-18,2018-03-30,2018/03/24,,,,3465.0,3060.0,1546.0,860.0
2019-06-08_2019-06-14_S1B_S1A_T2.tif,2019-06-08,2019-06-14,2019/06/11,9516.0,7091.0,5240.0,3591.0,3035.0,1597.0,772.0
2019-11-04_2019-11-10_S1B_S1A_T2.tif,2019-11-04,2019-11-10,2019/11/07,,,,,3145.0,1651.0,802.0
2019-07-23_2019-07-29_S1B_S1A_T2.tif,2019-07-23,2019-07-29,2019/07/26,,,,,,,
2019-07-14_2019-07-20_S1B_S1A.tif,2019-07-14,2019-07-20,2019/07/17,,,,,,,
2020-01-15_2020-01-21_S1B_S1A_T2.tif,2020-01-15,2020-01-21,2020/01/18,,,5019.0,3465.0,3445.0,1806.0,835.0
2019-08-16_2019-08-22_S1B_S1A_T2.tif,2019-08-16,2019-08-22,2019/08/19,,,,,,,
2018-02-10_2018-02-16_S1B_S1A_T2.tif,2018-02-10,2018-02-16,2018/02/13,,,,,,,
2018-02-18_2018-02-24_S1B_S1A.tif,2018-02-18,2018-02-24,2018/02/21,,,4983.0,3446.0,3318.0,1609.0,756.0
2018-03-26_2018-04-07_S1B_S1B.tif,2018-03-26,2018-04-07,2018/04/01,,,,3383.0,2853.0,1638.0,771.0
2021-03-04_2021-03-16_S1A_S1A.tif,2021-03-04,2021-03-16,2021/03/10,,,,4023.0,,1829.0,832.0
2021-09-06_2021-09-18_S1B_S1B_T2.tif,2021-09-06,2021-09-18,2021/09/12,12253.0,,6843.0,4525.0,3711.0,1993.0,972.0
2020-04-03_2020-04-09_S1B_S1A.tif,2020-04-03,2020-04-09,2020/04/06,,,,,,,
2019-08-29_2019-09-10_S1B_S1B.tif,2019-08-29,2019-09-10,2019/09/04,,,,,,,
2019-02-05_2019-02-11_S1B_S1A_T2.tif,2019-02-05,2019-02-11,2019/02/08,,,,,,,
2021-08-01_2021-08-07_S1B_S1A.tif,2021-08-01,2021-08-07,2021/08/04,,,,,,,
2021-07-24_2021-08-05_S1B_S1B_T2.tif,2021-07-24,2021-08-05,2021/07/30,,,,,,,
2019-06-14_2019-06-26_S1A_S1A.tif,2019-06-14,2019-06-26,2019/06/20,9587.0,,5239.0,3561.0,2938.0,1650.0,795.0
2018-09-20_2018-10-02_S1A_S1A_T2.tif,2018-09-20,2018-10-02,2018/09/26,,,,,,,
2021-08-13_2021-08-19_S1B_S1A_T2.tif,2021-08-13,2021-08-19,2021/08/16,13276.0,9791.0,7085.0,4704.0,3963.0,2134.0,1064.0
2020-06-23_2020-07-05_S1B_S1B.tif,2020-06-23,2020-07-05,2020/06/29,,,,3759.0,3075.0,1682.0,876.0
2019-06-20_2019-06-26_S1B_S1A_T2.tif,2019-06-20,2019-06-26,2019/06/23,9673.0,7247.0,5249.0,3455.0,2976.0,1682.0,831.0
2019-01-12_2019-01-18_S1B_S1A.tif,2019-01-12,2019-01-18,2019/01/15,,,4670.0,3325.0,2883.0,1726.0,769.0
2018-07-28_2018-08-03_S1B_S1A_T2.tif,2018-07-28,2018-08-03,2018/07/31,,,,,,,
2018-02-18_2018-02-24_S1B_S1A_T2.tif,2018-02-18,2018-02-24,2018/02/21,,,,,,,
2020-11-17_2020-11-23_S1B_S1A.tif,2020-11-17,2020-11-23,2020/11/20,,,,,,,
2020-02-12_2020-02-18_S1B_S1A_T2.tif,2020-02-12,2020-02-18,2020/02/15,,,,,,,
2021-03-15_2021-03-27_S1B_S1B_T2.tif,2021-03-15,2021-03-27,2021/03/21,,,,,,,
2021-01-03_2021-01-09_S1B_S1A_T2.tif,2021-01-03,2021-01-09,2021/01/06,,,5733.0,4076.0,3337.0,1806.0,804.0
2020-03-03_2020-03-09_S1B_S1A_T2.tif,2020-03-03,2020-03-09,2020/03/06,,,4846.0,3289.0,2843.0,1669.0,750.0
2018-04-17_2018-04-29_S1A_S1A_T2.tif,2018-04-17,2018-04-29,2018/04/23,,,,,,,
2020-02-27_2020-03-10_S1B_S1B.tif,2020-02-27,2020-03-10,2020/03/04,,,,,,,
2020-07-29_2020-08-10_S1B_S1B.tif,2020-07-29,2020-08-10,2020/08/04,,,,3962.0,3238.0,1765.0,805.0
2019-08-19_2019-08-31_S1B_S1B.tif,2019-08-19,2019-08-31,2019/08/25,,,,,,,
2019-04-28_2019-05-10_S1B_S1B_T2.tif,2019-04-28,2019-05-10,2019/05/04,,,,,,1490.0,
2021-10-12_2021-10-24_S1B_S1B_T2.tif,2021-10-12,2021-10-24,2021/10/18,,,,,3785.0,1854.0,877.0
2021-03-20_2021-04-01_S1A_S1A_T2.tif,2021-03-20,2021-04-01,2021/03/26,,,,,,,
2018-11-21_2018-11-27_S1B_S1A.tif,2018-11-21,2018-11-27,2018/11/24,,,4794.0,3272.0,2853.0,1501.0,752.0
2018-08-17_2018-08-23_S1B_S1A.tif,2018-08-17,2018-08-23,2018/08/20,8805.0,6506.0,4670.0,3246.0,2776.0,1553.0,765.0
2019-01-05_2019-01-11_S1B_S1A.tif,2019-01-05,2019-01-11,2019/01/08,,,,,,,
2020-04-21_2020-05-03_S1A_S1A.tif,2020-04-21,2020-05-03,2020/04/27,,,,,2828.0,1699.0,759.0
2019-04-06_2019-04-18_S1B_S1B_T2.tif,2019-04-06,2019-04-18,2019/04/12,,,,,,,
2020-02-24_2020-03-01_S1B_S1A.tif,2020-02-24,2020-03-01,2020/02/27,,,,3414.0,3010.0,1438.0,603.0
